Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2001;27.9;35.6;OK
delegado 1: ;230;35.6;35.6;OK
delegado 2: ;220;35.6;11.3;OK
delegado 3: ;208;11.3;11.3;OK
delegado 4: ;146;11.3;11.3;OK
delegado 5: ;146;11.3;5.1;OK
delegado 6: ;231;5.1;5.1;OK
delegado 7: ;255;5.1;3.5;OK
delegado 8: ;494;3.5;1.4;OK
delegado 9: ;423;1.4;1.4;OK
delegado 10: ;602;1.4;3.2;OK
delegado 11: ;580;3.2;1.7;OK
delegado 12: ;203;1.7;1.7;OK
delegado 13: ;386;1.7;2.9;OK
delegado 14: ;463;2.9;1.0;OK
delegado 15: ;259;1.0;1.0;OK
delegado 16: ;185;1.0;2.9;OK
delegado 17: ;180;2.9;2.9;OK
delegado 18: ;218;2.9;2.9;OK
delegado 19: ;237;2.9;3.7;OK
delegado 20: ;206;3.7;3.7;OK
delegado 21: ;206;3.7;3.7;OK
delegado 22: ;198;3.7;3.8;OK
delegado 23: ;231;3.8;3.8;OK
delegado 24: ;218;3.8;4.5;OK
delegado 25: ;172;4.5;4.5;OK
delegado 26: ;190;4.5;4.5;OK
delegado 27: ;280;4.5;2.6;OK
delegado 28: ;201;2.6;2.6;OK
delegado 29: ;193;2.6;2.6;OK
delegado 30: ;194;2.6;2.3;OK
delegado 31: ;245;2.3;2.3;OK
delegado 32: ;316;2.3;2.4;OK
delegado 33: ;213;2.4;2.4;OK
delegado 34: ;214;2.4;2.4;OK
delegado 35: ;268;6.1;6.1;OK
delegado 36: ;195;6.1;4.6;OK
delegado 37: ;220;4.6;4.6;OK
delegado 38: ;215;4.6;4.6;OK
delegado 39: ;231;3.8;3.8;OK
delegado 40: ;194;3.8;3.8;OK
delegado 41: ;215;3.8;4.4;OK
delegado 42: ;162;4.4;4.4;OK
delegado 43: ;188;4.4;4.4;OK
delegado 44: ;213;4.4;4.1;OK
delegado 45: ;242;4.1;4.1;OK
delegado 46: ;254;4.1;3.5;OK
delegado 47: ;178;3.5;3.5;OK
delegado 48: ;187;3.5;3.5;OK
delegado 49: ;216;3.5;2.3;OK
delegado 50: ;192;2.3;2.3;OK
delegado 51: ;239;2.3;2.3;OK
delegado 52: ;193;5.2;5.2;OK
delegado 53: ;305;5.2;5.7;OK
delegado 54: ;211;5.7;5.7;OK
delegado 55: ;268;5.7;6.3;OK
delegado 56: ;148;6.3;6.3;OK
delegado 57: ;217;6.3;6.3;OK
delegado 58: ;284;6.3;5.2;OK
delegado 59: ;147;5.2;5.2;OK
delegado 60: ;184;5.2;5.2;OK
delegado 61: ;176;5.2;6.4;OK
delegado 62: ;178;6.4;6.4;OK
delegado 63: ;231;6.4;6.4;OK
delegado 64: ;201;6.4;5.0;OK
delegado 65: ;193;5.0;5.0;OK
delegado 66: ;191;5.0;5.0;OK
delegado 67: ;177;5.0;3.0;OK
delegado 68: ;222;3.0;3.0;OK
delegado 69: ;178;3.0;3.0;OK
delegado 70: ;200;3.0;2.8;OK
delegado 71: ;200;2.8;2.8;OK
delegado 72: ;231;2.8;2.8;OK
delegado 73: ;257;3.7;3.7;OK
delegado 74: ;206;3.7;4.5;OK
delegado 75: ;207;4.5;4.5;OK
delegado 76: ;201;4.5;4.5;OK
delegado 77: ;215;4.5;5.4;OK
delegado 78: ;180;5.4;5.4;OK
delegado 79: ;220;5.4;5.4;OK
delegado 80: ;159;5.4;4.7;OK
delegado 81: ;207;4.7;4.7;OK
delegado 82: ;325;4.7;2.6;OK
delegado 83: ;237;2.6;2.6;OK
delegado 84: ;232;2.6;3.6;OK
delegado 85: ;196;3.6;3.6;OK
delegado 86: ;238;3.6;3.6;OK
delegado 87: ;310;3.0;3.0;OK
delegado 88: ;203;3.0;2.8;OK
delegado 89: ;255;2.8;2.8;OK
delegado 90: ;197;2.8;3.8;OK
delegado 91: ;176;3.8;3.8;OK
delegado 92: ;201;3.8;3.8;OK
delegado 93: ;222;3.8;2.8;OK
delegado 94: ;538;2.8;1.3;OK
delegado 95: ;211;1.3;1.3;OK
delegado 96: ;157;1.3;1.3;OK
delegado 97: ;167;1.3;4.0;OK
delegado 98: ;161;4.0;4.0;OK
delegado 99: ;202;4.0;4.0;OK
delegado 100: ;248;4.0;2.7;OK
delegado 101: ;199;2.7;2.7;OK
delegado 102: ;201;2.7;2.7;OK
delegado 103: ;162;2.7;1.7;OK
delegado 104: ;201;1.7;1.7;OK
delegado 105: ;187;1.7;1.7;OK
delegado 106: ;234;1.7;4.3;OK
delegado 107: ;234;4.3;4.3;OK
delegado 108: ;180;4.3;4.3;OK
delegado 109: ;203;8.5;8.5;OK
delegado 110: ;223;8.5;8.5;OK
delegado 111: ;154;8.5;2.4;OK
delegado 112: ;161;2.4;2.4;OK
delegado 113: ;203;2.4;2.4;OK
delegado 114: ;220;2.4;2.3;OK
delegado 115: ;254;2.3;2.3;OK
delegado 116: ;258;2.3;3.2;OK
delegado 117: ;231;3.2;3.2;OK
delegado 118: ;199;3.2;3.2;OK
delegado 119: ;221;3.8;3.8;OK
delegado 120: ;184;3.8;3.8;OK
delegado 121: ;195;3.8;4.0;OK
delegado 122: ;230;4.0;4.0;OK
delegado 123: ;246;4.0;2.9;OK
delegado 124: ;222;2.9;2.9;OK
delegado 125: ;259;2.9;2.8;OK
delegado 126: ;214;2.8;2.8;OK
delegado 127: ;830;2.8;3.1;OK
delegado 128: ;230;3.1;3.1;OK
delegado 129: ;207;3.1;3.8;OK
delegado 130: ;216;3.8;3.8;OK
delegado 131: ;259;3.8;2.1;OK
delegado 132: ;217;2.1;2.1;OK
delegado 133: ;223;2.1;3.0;OK
delegado 134: ;207;3.0;3.0;OK
delegado 135: ;207;3.0;3.0;OK
delegado 136: ;164;3.0;4.6;OK
delegado 137: ;182;4.6;4.6;OK
delegado 138: ;179;4.6;4.6;OK
delegado 139: ;180;4.6;3.0;OK
delegado 140: ;303;3.0;3.0;OK
delegado 141: ;189;3.0;2.8;OK
delegado 142: ;268;2.8;2.8;OK
delegado 143: ;217;2.8;1.4;OK
delegado 144: ;167;1.4;1.4;OK
delegado 145: ;219;1.4;1.4;OK
delegado 146: ;177;1.4;3.5;OK
delegado 147: ;204;3.5;3.5;OK
delegado 148: ;268;3.5;2.2;OK
delegado 149: ;166;2.2;2.2;OK
delegado 150: ;221;2.2;2.2;OK
delegado 151: ;188;2.2;4.7;OK
delegado 152: ;175;4.7;4.7;OK
delegado 153: ;198;4.7;4.7;OK
delegado 154: ;228;4.7;2.8;OK
delegado 155: ;274;2.8;2.8;OK
delegado 156: ;277;2.8;1.9;OK
delegado 157: ;206;1.9;1.9;OK
delegado 158: ;177;1.9;1.9;OK
delegado 159: ;282;1.9;2.5;OK
delegado 160: ;195;2.5;2.5;OK
delegado 161: ;250;2.5;3.0;OK
delegado 162: ;235;3.0;3.0;OK
delegado 163: ;201;3.0;3.0;OK
delegado 164: ;193;3.0;3.0;OK
delegado 165: ;360;3.0;3.2;OK
delegado 166: ;239;3.2;3.2;OK
delegado 167: ;246;3.2;2.8;OK
delegado 168: ;227;2.8;2.8;OK
delegado 169: ;242;2.8;2.9;OK
delegado 170: ;164;2.9;2.9;OK
delegado 171: ;280;2.9;3.1;OK
delegado 172: ;239;3.1;3.1;OK
delegado 173: ;211;3.1;3.0;OK
delegado 174: ;164;3.0;3.0;OK
delegado 175: ;179;3.0;3.0;OK
delegado 176: ;223;3.0;4.0;OK
delegado 177: ;199;4.0;4.0;OK
delegado 178: ;196;4.0;4.0;OK
delegado 179: ;173;4.0;3.5;OK
delegado 180: ;176;3.5;3.5;OK
delegado 181: ;211;3.5;3.5;OK
delegado 182: ;168;3.5;2.4;OK
delegado 183: ;259;2.4;2.4;OK
delegado 184: ;202;2.4;1.5;OK
delegado 185: ;195;1.5;1.5;OK
delegado 186: ;181;1.5;1.5;OK
delegado 187: ;211;1.5;4.0;OK
delegado 188: ;236;4.0;4.0;OK
delegado 189: ;226;4.0;3.7;OK
delegado 190: ;232;3.7;3.7;OK
delegado 191: ;527;3.7;1.9;OK
delegado 192: ;209;1.9;1.9;OK
delegado 193: ;212;1.9;1.9;OK
delegado 194: ;165;3.8;3.8;OK
delegado 195: ;198;3.8;3.8;OK
delegado 196: ;191;3.8;3.1;OK
delegado 197: ;124;3.1;3.1;OK
delegado 198: ;200;3.1;3.1;OK
delegado 199: ;193;3.1;3.9;OK
