Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1883;0.0;34.2;OK
delegado 3: ;166;34.2;34.2;OK
delegado 2: ;257;34.2;34.2;OK
delegado 5: ;194;34.2;34.2;OK
delegado 6: ;143;34.2;15.1;OK
delegado 7: ;168;15.1;15.1;OK
delegado 9: ;227;15.1;15.1;OK
delegado 10: ;223;15.1;11.8;OK
delegado 11: ;215;15.1;11.8;OK
delegado 12: ;158;11.8;11.8;OK
delegado 14: ;241;11.8;11.8;OK
delegado 15: ;244;11.8;5.3;OK
delegado 16: ;189;5.3;5.3;OK
delegado 17: ;193;5.3;5.3;OK
delegado 18: ;173;5.3;6.0;OK
delegado 19: ;171;6.0;6.0;OK
delegado 20: ;156;6.0;6.0;OK
delegado 21: ;219;6.0;4.3;OK
delegado 22: ;190;4.3;4.3;OK
delegado 23: ;153;4.3;4.3;OK
delegado 24: ;403;4.3;6.5;OK
delegado 25: ;167;6.5;6.5;OK
delegado 26: ;253;6.5;6.5;OK
delegado 27: ;123;6.5;3.7;OK
delegado 28: ;162;3.7;3.7;OK
delegado 29: ;179;3.7;3.7;OK
delegado 30: ;169;3.7;7.7;OK
delegado 31: ;237;7.7;7.7;OK
delegado 32: ;199;7.7;7.7;OK
delegado 33: ;230;5.3;5.3;OK
delegado 34: ;194;5.3;5.3;OK
delegado 35: ;184;5.3;2.2;OK
delegado 36: ;190;2.2;2.2;OK
delegado 37: ;154;2.2;2.2;OK
delegado 38: ;169;2.2;3.2;OK
delegado 39: ;206;3.2;3.2;OK
delegado 40: ;165;3.2;3.2;OK
delegado 41: ;153;3.2;3.8;OK
delegado 42: ;130;3.8;3.8;OK
delegado 43: ;163;3.8;3.0;OK
delegado 44: ;151;3.0;3.0;OK
delegado 45: ;176;3.0;3.0;OK
delegado 46: ;164;3.0;3.3;OK
delegado 47: ;179;3.3;3.3;OK
delegado 48: ;159;3.3;3.3;OK
delegado 49: ;180;3.3;3.2;OK
delegado 50: ;151;3.2;3.2;OK
delegado 51: ;175;3.2;3.2;OK
delegado 52: ;183;3.2;7.8;OK
delegado 53: ;121;7.8;7.8;OK
delegado 54: ;195;7.8;7.8;OK
delegado 55: ;160;7.8;6.8;OK
delegado 56: ;157;6.8;6.8;OK
delegado 57: ;152;6.8;6.8;OK
delegado 58: ;182;6.8;5.3;OK
delegado 59: ;547;5.3;2.0;OK
delegado 60: ;169;2.0;2.0;OK
delegado 61: ;146;2.0;2.0;OK
delegado 62: ;160;2.0;7.6;OK
delegado 63: ;138;7.6;7.6;OK
delegado 64: ;136;7.6;7.6;OK
delegado 65: ;171;7.6;6.5;OK
delegado 66: ;169;6.5;6.5;OK
delegado 67: ;184;6.5;6.5;OK
delegado 68: ;144;6.5;4.6;OK
delegado 69: ;175;4.6;4.6;OK
delegado 70: ;161;4.6;4.6;OK
delegado 71: ;144;4.6;5.5;OK
delegado 72: ;150;5.5;5.5;OK
delegado 73: ;174;5.5;5.5;OK
delegado 74: ;184;5.5;5.2;OK
delegado 75: ;198;5.2;5.2;OK
delegado 76: ;132;5.2;5.2;OK
delegado 77: ;160;5.2;5.9;OK
delegado 78: ;147;5.9;5.9;OK
delegado 79: ;147;5.9;5.9;OK
