Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 1: ;2546;100.0;27.9;OK
delegado 2: ;218;27.9;27.9;OK
delegado 5: ;156;27.9;5.3;OK
delegado 6: ;164;5.3;5.3;OK
delegado 7: ;190;5.3;5.3;OK
delegado 9: ;148;12.2;12.2;OK
delegado 10: ;260;12.2;12.2;OK
delegado 11: ;203;12.2;6.8;OK
delegado 12: ;251;6.8;6.8;OK
delegado 13: ;195;6.8;9.7;OK
delegado 14: ;146;9.7;9.7;OK
delegado 15: ;169;9.7;9.7;OK
delegado 16: ;182;9.7;6.6;OK
delegado 17: ;147;6.6;6.6;OK
delegado 18: ;156;6.6;6.6;OK
delegado 19: ;242;6.6;4.9;OK
delegado 20: ;172;4.9;4.9;OK
delegado 21: ;234;4.9;4.9;OK
delegado 22: ;184;4.9;5.1;OK
delegado 23: ;153;5.1;5.1;OK
delegado 24: ;171;5.1;5.1;OK
delegado 25: ;146;5.1;6.2;OK
delegado 26: ;239;6.2;6.2;OK
delegado 27: ;263;6.2;3.4;OK
delegado 28: ;522;3.4;1.4;OK
delegado 29: ;256;1.4;1.4;OK
delegado 30: ;139;1.4;1.4;OK
delegado 31: ;200;1.4;4.0;OK
delegado 32: ;155;4.0;4.0;OK
delegado 33: ;148;4.0;4.0;OK
delegado 34: ;149;4.0;4.3;OK
delegado 35: ;165;4.3;4.3;OK
delegado 36: ;141;4.3;4.3;OK
delegado 37: ;214;4.3;5.1;OK
delegado 38: ;229;5.1;5.1;OK
delegado 39: ;152;5.1;5.1;OK
delegado 40: ;210;5.1;2.3;OK
delegado 41: ;141;2.3;2.3;OK
delegado 42: ;152;2.3;2.3;OK
delegado 43: ;153;2.3;5.8;OK
delegado 44: ;157;5.8;5.8;OK
delegado 45: ;189;5.8;5.8;OK
delegado 46: ;463;5.8;2.1;OK
delegado 47: ;191;2.1;2.1;OK
delegado 48: ;171;2.1;2.1;OK
delegado 49: ;159;2.1;4.5;OK
delegado 50: ;153;4.5;4.5;OK
delegado 51: ;140;4.5;4.5;OK
delegado 52: ;137;4.5;7.5;OK
delegado 53: ;214;7.5;7.5;OK
delegado 54: ;465;7.5;3.1;OK
delegado 55: ;133;3.1;3.1;OK
delegado 56: ;159;3.1;3.1;OK
delegado 57: ;131;3.1;6.0;OK
delegado 58: ;181;6.0;6.0;OK
delegado 59: ;152;6.0;6.0;OK
delegado 60: ;156;6.0;4.7;OK
delegado 61: ;161;4.7;4.7;OK
delegado 62: ;150;4.7;4.7;OK
delegado 63: ;494;4.7;4.8;OK
delegado 64: ;368;4.8;4.8;OK
delegado 65: ;198;4.8;6.0;OK
delegado 66: ;152;6.0;6.0;OK
delegado 67: ;172;6.0;6.0;OK
delegado 68: ;159;6.0;7.4;OK
delegado 69: ;186;7.4;7.4;OK
delegado 70: ;172;7.4;7.4;OK
delegado 71: ;201;7.4;4.2;OK
delegado 72: ;186;4.2;4.2;OK
delegado 73: ;114;4.2;4.2;OK
delegado 74: ;187;4.2;5.3;OK
delegado 75: ;173;5.3;5.3;OK
delegado 76: ;148;5.3;5.3;OK
delegado 77: ;154;5.3;6.8;OK
delegado 78: ;175;6.8;6.8;OK
delegado 79: ;159;6.8;6.8;OK
