Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 1: ;2298;0.0;27.7;OK
delegado 2: ;321;27.7;27.7;OK
delegado 4: ;196;27.7;6.9;OK
delegado 5: ;154;6.9;6.9;OK
delegado 6: ;136;6.9;6.9;OK
delegado 7: ;147;6.9;9.4;OK
delegado 8: ;132;9.4;9.4;OK
delegado 9: ;148;9.4;9.4;OK
delegado 10: ;189;9.4;15.8;OK
delegado 11: ;190;15.8;15.8;OK
delegado 12: ;201;15.8;15.8;OK
delegado 13: ;182;15.8;4.1;OK
delegado 14: ;226;4.1;4.1;OK
delegado 15: ;202;4.1;4.1;OK
delegado 16: ;117;5.3;5.3;OK
delegado 17: ;216;5.3;5.3;OK
delegado 18: ;224;5.3;2.4;OK
delegado 19: ;248;2.4;2.4;OK
delegado 20: ;151;2.4;2.4;OK
delegado 21: ;146;2.4;4.2;OK
delegado 22: ;162;4.2;4.2;OK
delegado 23: ;158;4.2;4.2;OK
delegado 24: ;149;4.2;5.5;OK
delegado 25: ;263;5.5;1.1;OK
delegado 26: ;206;1.1;1.1;OK
delegado 27: ;135;1.1;1.1;OK
delegado 28: ;159;1.1;4.6;OK
delegado 29: ;126;4.6;4.6;OK
delegado 30: ;132;4.6;4.6;OK
delegado 31: ;154;4.6;4.6;OK
delegado 32: ;212;6.0;6.0;OK
delegado 33: ;134;6.0;6.0;OK
delegado 34: ;170;6.0;2.6;OK
delegado 35: ;130;2.6;2.6;OK
delegado 36: ;132;2.6;2.6;OK
delegado 37: ;195;2.6;3.5;OK
delegado 38: ;164;3.5;3.5;OK
delegado 39: ;178;3.5;3.5;OK
delegado 40: ;162;3.5;3.2;OK
delegado 41: ;187;3.2;3.2;OK
delegado 42: ;173;3.2;3.2;OK
delegado 43: ;442;3.2;3.4;OK
delegado 44: ;367;3.4;3.4;OK
delegado 45: ;147;3.4;4.7;OK
delegado 46: ;125;4.7;4.7;OK
delegado 47: ;144;4.7;4.7;OK
delegado 48: ;147;4.7;5.3;OK
delegado 49: ;148;5.3;5.3;OK
delegado 50: ;191;5.3;5.3;OK
delegado 51: ;136;5.3;10.3;OK
delegado 52: ;114;10.3;10.3;OK
delegado 53: ;178;10.3;10.3;OK
delegado 54: ;193;10.3;6.1;OK
delegado 55: ;211;6.1;6.1;OK
delegado 56: ;212;6.1;6.1;OK
delegado 57: ;206;3.0;3.0;OK
delegado 58: ;158;3.0;3.0;OK
delegado 59: ;195;3.0;4.9;OK
delegado 60: ;153;4.9;4.9;OK
delegado 61: ;472;4.9;6.2;OK
delegado 62: ;189;6.2;6.2;OK
delegado 63: ;159;6.2;6.2;OK
delegado 64: ;150;6.2;6.5;OK
delegado 65: ;120;6.5;6.5;OK
delegado 66: ;127;6.5;6.5;OK
delegado 67: ;153;6.5;6.5;OK
delegado 68: ;142;4.6;4.6;OK
delegado 69: ;134;4.6;4.6;OK
delegado 70: ;151;4.6;7.6;OK
delegado 71: ;145;7.6;7.6;OK
delegado 72: ;138;7.6;7.6;OK
delegado 73: ;307;7.6;2.8;OK
delegado 74: ;133;2.8;2.8;OK
delegado 75: ;147;2.8;2.8;OK
delegado 76: ;188;2.8;6.8;OK
delegado 77: ;160;6.8;6.8;OK
delegado 78: ;146;6.8;6.8;OK
delegado 79: ;196;6.8;3.9;OK
