Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 1: ;2154;0.0;34.3;OK
delegado 2: ;229;34.3;34.3;OK
delegado 3: ;182;34.3;34.3;OK
delegado 4: ;140;34.3;4.2;OK
delegado 5: ;196;4.2;4.2;OK
delegado 6: ;198;4.2;4.2;OK
delegado 7: ;203;4.2;6.8;OK
delegado 8: ;198;6.8;6.8;OK
delegado 9: ;203;6.8;6.8;OK
delegado 10: ;254;6.8;3.6;OK
delegado 11: ;256;3.6;3.6;OK
delegado 12: ;195;3.6;7.4;OK
delegado 13: ;143;7.4;7.4;OK
delegado 14: ;154;7.4;7.4;OK
delegado 15: ;262;7.4;3.6;OK
delegado 16: ;284;3.6;3.6;OK
delegado 17: ;175;3.6;6.6;OK
delegado 18: ;210;6.6;6.6;OK
delegado 19: ;133;6.6;6.6;OK
delegado 20: ;211;6.6;3.5;OK
delegado 21: ;220;3.5;3.5;OK
delegado 22: ;162;3.5;3.5;OK
delegado 23: ;178;3.5;4.6;OK
delegado 24: ;203;4.6;4.6;OK
delegado 25: ;194;4.6;4.6;OK
delegado 26: ;189;4.6;5.7;OK
delegado 27: ;197;5.7;5.7;OK
delegado 28: ;202;5.7;5.7;OK
delegado 29: ;156;5.7;4.2;OK
delegado 30: ;216;4.2;4.2;OK
delegado 31: ;179;4.2;4.2;OK
delegado 32: ;207;4.2;3.9;OK
delegado 33: ;203;3.9;3.9;OK
delegado 34: ;177;3.9;3.9;OK
delegado 35: ;153;3.9;4.8;OK
delegado 36: ;188;4.8;4.8;OK
delegado 37: ;207;4.8;4.8;OK
delegado 38: ;191;4.8;4.0;OK
delegado 39: ;191;4.0;4.0;OK
delegado 40: ;166;4.0;4.0;OK
delegado 41: ;195;4.0;3.6;OK
delegado 42: ;219;3.6;3.6;OK
delegado 43: ;192;3.6;3.6;OK
delegado 44: ;199;3.6;4.4;OK
delegado 45: ;158;4.4;4.4;OK
delegado 46: ;181;4.4;4.4;OK
delegado 47: ;179;4.4;2.5;OK
delegado 48: ;184;2.5;2.5;OK
delegado 49: ;233;2.5;2.5;OK
delegado 50: ;153;2.5;2.9;OK
delegado 51: ;178;2.9;2.9;OK
delegado 52: ;175;2.9;2.9;OK
delegado 53: ;191;2.9;6.7;OK
delegado 54: ;176;6.7;6.7;OK
delegado 55: ;203;6.7;6.7;OK
delegado 56: ;191;6.7;5.8;OK
delegado 57: ;165;5.8;5.8;OK
delegado 58: ;196;5.8;5.8;OK
delegado 59: ;381;5.8;3.7;OK
delegado 60: ;1192;0.4;0.3;OK
delegado 61: ;244;0.1;0.1;OK
delegado 62: ;194;0.1;0.1;OK
delegado 63: ;191;7.1;7.1;OK
delegado 64: ;244;7.1;7.1;OK
delegado 65: ;202;5.3;5.3;OK
delegado 66: ;189;5.3;5.3;OK
delegado 67: ;174;5.3;1.8;OK
delegado 68: ;223;1.8;1.8;OK
delegado 69: ;182;1.8;1.8;OK
delegado 70: ;181;1.8;3.4;OK
delegado 71: ;200;3.4;3.4;OK
delegado 72: ;152;3.4;3.4;OK
delegado 73: ;157;3.4;3.8;OK
delegado 74: ;197;3.8;3.8;OK
delegado 75: ;166;3.8;3.8;OK
delegado 76: ;166;3.8;5.0;OK
delegado 77: ;170;5.0;5.0;OK
delegado 78: ;141;5.0;5.0;OK
delegado 79: ;168;5.0;4.8;OK
delegado 80: ;215;4.8;4.8;OK
delegado 81: ;152;4.8;4.8;OK
delegado 82: ;166;4.8;4.3;OK
delegado 83: ;150;4.3;4.3;OK
delegado 84: ;182;4.3;4.3;OK
delegado 85: ;158;4.3;4.7;OK
delegado 86: ;196;4.7;4.7;OK
delegado 87: ;166;4.7;4.7;OK
delegado 88: ;164;4.7;5.7;OK
