Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2048;0.0;31.6;OK
delegado 2: ;144;31.6;31.6;OK
delegado 3: ;239;31.6;31.6;OK
delegado 4: ;152;31.6;8.7;OK
delegado 5: ;193;8.7;8.7;OK
delegado 6: ;158;8.7;8.7;OK
delegado 7: ;144;8.7;6.6;OK
delegado 8: ;177;6.6;6.6;OK
delegado 9: ;288;6.6;6.6;OK
delegado 10: ;172;6.6;6.6;OK
delegado 11: ;225;6.6;6.6;OK
delegado 12: ;264;6.6;3.6;OK
delegado 13: ;189;3.6;3.6;OK
delegado 14: ;213;3.6;3.6;OK
delegado 15: ;201;3.0;3.0;OK
delegado 16: ;170;3.0;3.0;OK
delegado 17: ;161;3.0;6.9;OK
delegado 18: ;267;6.9;6.9;OK
delegado 19: ;226;6.9;2.1;OK
delegado 20: ;160;2.1;2.1;OK
delegado 21: ;160;2.1;2.1;OK
delegado 22: ;146;2.1;4.9;OK
delegado 23: ;216;4.9;4.9;OK
delegado 24: ;161;4.9;4.9;OK
delegado 25: ;134;4.9;5.1;OK
delegado 26: ;144;5.1;5.1;OK
delegado 27: ;193;5.1;5.1;OK
delegado 28: ;161;5.1;6.0;OK
delegado 29: ;200;6.0;6.0;OK
delegado 30: ;211;6.0;6.0;OK
delegado 31: ;266;6.0;3.0;OK
delegado 32: ;232;3.0;3.0;OK
delegado 33: ;148;3.0;3.0;OK
delegado 34: ;158;3.0;6.2;OK
delegado 35: ;201;6.2;6.2;OK
delegado 36: ;287;6.2;3.5;OK
delegado 37: ;329;3.5;3.5;OK
delegado 38: ;195;3.5;1.3;OK
delegado 39: ;161;1.3;1.3;OK
delegado 40: ;135;1.3;1.3;OK
delegado 41: ;212;1.3;5.9;OK
delegado 42: ;181;5.9;5.9;OK
delegado 43: ;199;5.9;5.9;OK
delegado 44: ;193;5.9;4.1;OK
delegado 45: ;155;4.1;4.1;OK
delegado 46: ;181;4.1;4.1;OK
delegado 47: ;147;4.1;4.7;OK
delegado 48: ;143;4.7;4.7;OK
delegado 49: ;172;4.7;4.7;OK
delegado 50: ;182;4.7;4.6;OK
delegado 51: ;156;4.6;4.6;OK
delegado 52: ;151;4.6;4.6;OK
delegado 53: ;197;4.6;7.9;OK
delegado 54: ;161;7.9;7.9;OK
delegado 55: ;185;7.9;7.9;OK
delegado 56: ;147;7.9;4.6;OK
delegado 57: ;149;4.6;4.6;OK
delegado 58: ;142;4.6;4.6;OK
delegado 59: ;142;4.6;9.7;OK
delegado 60: ;177;9.7;9.7;OK
delegado 61: ;140;9.7;9.7;OK
delegado 62: ;146;9.7;7.7;OK
delegado 63: ;153;7.7;7.7;OK
delegado 64: ;142;7.7;7.7;OK
delegado 65: ;168;7.7;8.4;OK
delegado 66: ;196;8.4;8.4;OK
delegado 67: ;186;8.4;8.4;OK
delegado 68: ;153;8.4;3.1;OK
delegado 69: ;180;3.1;3.1;OK
delegado 70: ;130;3.1;3.1;OK
delegado 71: ;147;3.1;5.0;OK
delegado 72: ;189;5.0;5.0;OK
delegado 73: ;165;5.0;5.0;OK
delegado 74: ;135;5.0;1.9;OK
delegado 75: ;162;1.9;1.9;OK
delegado 76: ;221;1.9;1.9;OK
delegado 77: ;212;1.9;5.7;OK
delegado 78: ;171;5.7;5.7;OK
delegado 79: ;129;5.7;5.7;OK
delegado 80: ;164;5.7;4.9;OK
delegado 81: ;164;4.9;4.9;OK
delegado 82: ;200;4.9;4.9;OK
delegado 83: ;167;4.9;3.7;OK
delegado 84: ;154;3.7;3.7;OK
delegado 85: ;212;3.7;3.7;OK
delegado 86: ;155;3.7;5.8;OK
delegado 87: ;203;5.8;5.8;OK
delegado 88: ;184;5.8;5.8;OK
delegado 89: ;199;5.8;4.6;OK
delegado 90: ;163;4.6;4.6;OK
delegado 91: ;178;4.6;4.6;OK
delegado 92: ;175;4.6;2.6;OK
delegado 93: ;164;2.6;2.6;OK
delegado 94: ;218;2.6;2.6;OK
delegado 95: ;155;2.6;3.7;OK
delegado 96: ;205;3.7;3.7;OK
delegado 97: ;299;3.7;2.6;OK
delegado 98: ;280;2.6;2.6;OK
delegado 99: ;328;2.6;1.7;OK
delegado 100: ;234;1.7;1.7;OK
delegado 101: ;246;1.7;4.3;OK
delegado 102: ;215;4.3;4.3;OK
delegado 103: ;315;4.3;3.9;OK
delegado 104: ;190;3.9;3.9;OK
delegado 105: ;199;3.9;3.9;OK
delegado 106: ;188;3.9;2.8;OK
delegado 107: ;215;2.8;2.8;OK
delegado 108: ;180;2.8;2.8;OK
delegado 109: ;173;2.8;5.2;OK
delegado 110: ;166;5.2;5.2;OK
delegado 111: ;128;5.2;5.2;OK
delegado 112: ;238;5.2;4.3;OK
delegado 113: ;170;4.3;4.3;OK
delegado 114: ;161;4.3;4.3;OK
delegado 115: ;166;4.3;4.6;OK
delegado 116: ;193;4.6;4.6;OK
delegado 117: ;180;4.6;4.6;OK
delegado 118: ;190;4.6;2.9;OK
delegado 119: ;191;2.9;2.9;OK
delegado 120: ;271;2.9;2.9;OK
delegado 121: ;305;2.9;2.9;OK
delegado 122: ;184;2.9;2.1;OK
delegado 123: ;168;2.1;2.1;OK
delegado 124: ;213;2.1;2.1;OK
delegado 125: ;257;2.1;2.6;OK
delegado 126: ;239;2.6;2.6;OK
delegado 127: ;180;2.6;7.6;OK
delegado 128: ;152;7.6;7.6;OK
delegado 129: ;176;7.6;7.6;OK
delegado 130: ;225;7.6;3.6;OK
delegado 131: ;231;3.6;3.6;OK
delegado 132: ;237;3.6;2.9;OK
delegado 133: ;161;2.9;2.9;OK
delegado 134: ;166;2.9;2.9;OK
delegado 135: ;173;2.9;3.9;OK
delegado 136: ;149;3.9;3.9;OK
delegado 137: ;208;3.9;3.9;OK
delegado 138: ;151;3.9;4.5;OK
delegado 139: ;187;4.5;4.5;OK
delegado 140: ;144;4.5;4.5;OK
delegado 141: ;184;4.5;5.1;OK
delegado 142: ;214;5.1;5.1;OK
delegado 143: ;246;5.1;3.0;OK
delegado 144: ;244;3.0;3.0;OK
delegado 145: ;146;3.0;3.0;OK
delegado 146: ;257;3.0;2.6;OK
