Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2150;28.9;31.2;OK
delegado 2: ;212;31.2;31.2;OK
delegado 3: ;160;31.2;31.2;OK
delegado 4: ;271;31.2;7.4;OK
delegado 5: ;155;7.4;7.4;OK
delegado 6: ;153;7.4;7.4;OK
delegado 7: ;181;7.4;4.6;OK
delegado 8: ;168;4.6;4.6;OK
delegado 9: ;162;4.6;4.6;OK
delegado 10: ;148;4.6;6.4;OK
delegado 11: ;283;6.4;6.4;OK
delegado 12: ;279;6.4;2.3;OK
delegado 13: ;311;2.3;2.3;OK
delegado 14: ;223;2.3;3.1;OK
delegado 15: ;472;3.1;0.0;OK
delegado 16: ;177;0.0;0.0;OK
delegado 17: ;170;0.0;0.0;OK
delegado 18: ;182;0.0;5.0;OK
delegado 19: ;195;5.0;5.0;OK
delegado 20: ;233;5.0;5.0;OK
delegado 21: ;187;5.3;5.3;OK
delegado 22: ;170;5.3;5.3;OK
delegado 23: ;175;5.3;3.8;OK
delegado 24: ;144;3.8;3.8;OK
delegado 25: ;159;3.8;3.8;OK
delegado 26: ;183;3.8;5.2;OK
delegado 27: ;206;5.2;5.2;OK
delegado 28: ;149;5.2;5.2;OK
delegado 29: ;148;5.2;4.6;OK
delegado 30: ;166;4.6;4.6;OK
delegado 31: ;175;4.6;4.6;OK
delegado 32: ;165;4.6;3.2;OK
delegado 33: ;135;3.2;3.2;OK
delegado 34: ;148;3.2;3.2;OK
delegado 35: ;160;3.2;7.1;OK
delegado 36: ;222;7.1;7.1;OK
delegado 37: ;177;7.1;7.1;OK
delegado 38: ;181;7.1;2.3;OK
delegado 39: ;248;2.3;2.3;OK
delegado 40: ;178;2.3;2.3;OK
delegado 41: ;155;5.4;5.4;OK
delegado 42: ;222;5.4;5.4;OK
delegado 43: ;168;5.4;3.7;OK
delegado 44: ;211;3.7;3.7;OK
delegado 45: ;257;3.7;2.9;OK
delegado 46: ;244;2.9;2.9;OK
delegado 47: ;241;2.9;3.5;OK
delegado 48: ;163;3.5;3.5;OK
delegado 49: ;243;3.5;3.5;OK
delegado 50: ;187;3.5;2.2;OK
delegado 51: ;141;2.2;2.2;OK
delegado 52: ;160;2.2;2.2;OK
delegado 53: ;220;2.2;7.0;OK
delegado 54: ;165;7.0;7.0;OK
delegado 55: ;398;7.0;2.5;OK
delegado 56: ;518;2.5;0.6;OK
delegado 57: ;192;0.6;0.6;OK
delegado 58: ;449;0.6;2.6;OK
delegado 59: ;211;2.6;2.6;OK
delegado 60: ;224;2.6;2.6;OK
delegado 61: ;167;3.7;3.7;OK
delegado 62: ;226;3.7;3.7;OK
delegado 63: ;206;3.7;6.9;OK
delegado 64: ;190;6.9;6.9;OK
delegado 65: ;163;6.9;6.9;OK
delegado 66: ;161;6.9;3.8;OK
delegado 67: ;166;3.8;3.8;OK
delegado 68: ;158;3.8;3.8;OK
delegado 69: ;145;3.8;3.5;OK
delegado 70: ;147;3.5;3.5;OK
delegado 71: ;122;3.5;3.5;OK
delegado 72: ;152;3.5;4.6;OK
delegado 73: ;182;4.6;4.6;OK
delegado 74: ;168;4.6;4.6;OK
delegado 75: ;194;4.6;3.7;OK
delegado 76: ;157;3.7;3.7;OK
delegado 77: ;165;3.7;3.7;OK
delegado 78: ;175;3.7;6.6;OK
delegado 79: ;172;6.6;6.6;OK
delegado 80: ;162;6.6;6.6;OK
delegado 81: ;237;6.6;4.5;OK
delegado 82: ;165;4.5;4.5;OK
delegado 83: ;131;4.5;4.5;OK
delegado 84: ;119;4.5;6.1;OK
