Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2064;100.0;34.5;OK
delegado 2: ;153;34.5;34.5;OK
delegado 3: ;226;34.5;34.5;OK
delegado 4: ;190;34.5;34.5;OK
delegado 5: ;154;34.5;34.5;OK
delegado 6: ;254;34.5;8.7;OK
delegado 8: ;154;8.7;8.7;OK
delegado 9: ;248;8.7;8.7;OK
delegado 10: ;164;8.7;3.5;OK
delegado 11: ;238;3.5;3.5;OK
delegado 12: ;135;3.5;3.5;OK
delegado 13: ;159;3.5;5.6;OK
delegado 14: ;185;5.6;5.6;OK
delegado 15: ;205;5.6;5.6;OK
delegado 16: ;238;5.6;3.2;OK
delegado 17: ;206;3.2;3.2;OK
delegado 18: ;333;3.2;2.6;OK
delegado 19: ;147;2.6;2.6;OK
delegado 20: ;163;2.6;2.6;OK
delegado 21: ;153;2.6;4.1;OK
delegado 22: ;263;4.1;4.1;OK
delegado 23: ;1172;4.1;3.1;OK
delegado 24: ;142;3.1;3.1;OK
delegado 25: ;169;3.1;3.1;OK
delegado 26: ;159;3.1;4.8;OK
delegado 27: ;216;4.8;4.8;OK
delegado 28: ;170;4.8;4.8;OK
delegado 29: ;150;4.8;6.8;OK
delegado 30: ;659;6.8;1.1;OK
delegado 31: ;171;1.1;1.1;OK
delegado 32: ;176;1.1;1.1;OK
delegado 33: ;160;1.1;4.6;OK
delegado 34: ;216;4.6;4.6;OK
delegado 35: ;184;4.6;4.6;OK
delegado 36: ;173;4.6;4.1;OK
delegado 37: ;156;4.1;4.1;OK
delegado 38: ;193;4.1;4.1;OK
delegado 39: ;150;4.1;3.9;OK
delegado 40: ;186;3.9;3.9;OK
delegado 41: ;164;3.9;3.9;OK
delegado 42: ;137;3.9;4.0;OK
delegado 43: ;191;4.0;4.0;OK
delegado 44: ;142;4.0;4.0;OK
delegado 45: ;228;4.0;3.5;OK
delegado 46: ;425;3.5;3.5;OK
delegado 47: ;970;3.5;0.8;OK
delegado 48: ;173;0.8;0.8;OK
delegado 49: ;166;0.8;0.8;OK
delegado 50: ;1171;0.8;1.9;OK
delegado 51: ;164;1.9;1.9;OK
delegado 52: ;149;1.9;1.9;OK
delegado 53: ;135;1.9;10.7;OK
delegado 54: ;151;10.7;10.7;OK
delegado 55: ;172;10.7;10.7;OK
delegado 56: ;214;10.7;3.7;OK
delegado 57: ;173;3.7;3.7;OK
delegado 58: ;207;3.7;3.7;OK
delegado 59: ;185;3.7;6.5;OK
delegado 60: ;152;6.5;6.5;OK
delegado 61: ;162;6.5;6.5;OK
delegado 62: ;147;6.5;9.9;OK
delegado 63: ;169;9.9;9.9;OK
delegado 64: ;152;9.9;9.9;OK
delegado 65: ;152;9.9;3.5;OK
delegado 66: ;989;3.5;1.1;OK
delegado 67: ;222;1.1;1.1;OK
delegado 68: ;213;1.1;1.1;OK
delegado 69: ;263;4.5;4.5;OK
delegado 70: ;170;4.5;4.5;OK
delegado 71: ;270;4.3;4.3;OK
delegado 72: ;181;4.3;4.3;OK
delegado 73: ;387;2.9;2.9;OK
delegado 74: ;202;2.9;1.8;OK
delegado 75: ;389;1.8;1.8;OK
delegado 76: ;201;1.8;2.9;OK
delegado 77: ;213;2.9;2.9;OK
delegado 78: ;192;2.9;2.9;OK
delegado 79: ;326;2.9;4.7;OK
delegado 80: ;154;4.7;4.7;OK
delegado 81: ;158;4.7;4.7;OK
delegado 82: ;149;4.7;3.5;OK
delegado 83: ;397;3.5;3.5;OK
delegado 84: ;1524;3.5;0.9;OK
delegado 85: ;360;0.9;0.9;OK
delegado 86: ;182;0.9;2.6;OK
delegado 87: ;1202;2.6;0.6;OK
delegado 88: ;178;0.6;0.6;OK
delegado 89: ;164;0.6;0.6;OK
delegado 90: ;172;0.6;3.8;OK
delegado 91: ;152;3.8;3.8;OK
delegado 92: ;205;3.8;3.8;OK
delegado 93: ;167;3.8;5.1;OK
delegado 94: ;149;5.1;5.1;OK
delegado 95: ;155;5.1;5.1;OK
delegado 96: ;183;5.1;4.7;OK
delegado 97: ;176;4.7;4.7;OK
delegado 98: ;191;4.7;4.7;OK
delegado 99: ;175;4.7;3.6;OK
delegado 100: ;157;3.6;3.6;OK
delegado 101: ;237;3.6;3.6;OK
delegado 102: ;156;3.6;3.0;OK
delegado 103: ;149;3.0;3.0;OK
delegado 104: ;156;3.0;3.0;OK
delegado 105: ;140;3.0;5.1;OK
delegado 106: ;162;5.1;5.1;OK
delegado 107: ;159;5.1;5.1;OK
delegado 108: ;231;5.1;9.1;OK
delegado 109: ;210;9.1;9.1;OK
delegado 110: ;167;9.1;9.1;OK
delegado 111: ;172;9.1;3.6;OK
delegado 112: ;205;3.6;3.6;OK
delegado 113: ;190;3.6;3.6;OK
delegado 114: ;151;3.6;3.7;OK
delegado 115: ;176;3.7;3.7;OK
delegado 116: ;174;3.7;3.7;OK
delegado 117: ;156;3.7;5.2;OK
delegado 118: ;172;5.2;5.2;OK
delegado 119: ;145;5.2;5.2;OK
delegado 120: ;250;5.2;2.9;OK
delegado 121: ;161;2.9;2.9;OK
delegado 122: ;157;2.9;2.9;OK
