Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1974;0.0;37.7;OK
delegado 2: ;240;37.7;37.7;OK
delegado 3: ;227;37.7;3.6;OK
delegado 4: ;180;3.6;3.6;OK
delegado 5: ;173;3.6;3.6;OK
delegado 6: ;274;3.6;3.2;OK
delegado 7: ;172;3.2;3.2;OK
delegado 8: ;153;3.2;3.2;OK
delegado 9: ;189;3.2;4.5;OK
delegado 10: ;164;4.5;4.5;OK
delegado 11: ;234;4.5;4.5;OK
delegado 12: ;146;4.5;7.4;OK
delegado 13: ;227;7.4;7.4;OK
delegado 14: ;162;7.4;7.4;OK
delegado 15: ;205;7.4;4.5;OK
delegado 16: ;201;4.5;4.5;OK
delegado 17: ;176;4.5;4.5;OK
delegado 18: ;190;4.5;5.9;OK
delegado 19: ;194;5.9;5.9;OK
delegado 20: ;183;5.9;5.9;OK
delegado 21: ;182;5.9;4.8;OK
delegado 22: ;172;4.8;4.8;OK
delegado 23: ;157;4.8;4.8;OK
delegado 24: ;182;4.8;4.5;OK
delegado 25: ;140;4.5;4.5;OK
delegado 26: ;188;4.5;4.5;OK
delegado 27: ;173;4.5;3.2;OK
delegado 28: ;168;3.2;3.2;OK
delegado 29: ;139;3.2;3.2;OK
delegado 30: ;164;3.2;4.1;OK
delegado 31: ;160;4.1;4.1;OK
delegado 32: ;154;4.1;4.1;OK
delegado 33: ;148;4.1;4.9;OK
delegado 34: ;155;4.9;4.9;OK
delegado 35: ;159;4.9;4.9;OK
delegado 36: ;139;4.9;2.1;OK
delegado 37: ;150;2.1;2.1;OK
delegado 38: ;155;2.1;2.1;OK
delegado 39: ;151;2.1;2.8;OK
delegado 40: ;199;2.8;2.8;OK
delegado 41: ;166;2.8;2.8;OK
delegado 42: ;158;2.8;5.7;OK
delegado 43: ;157;5.7;5.7;OK
delegado 44: ;204;5.7;5.7;OK
delegado 45: ;179;5.7;4.9;OK
delegado 46: ;181;4.9;4.9;OK
delegado 47: ;151;4.9;4.9;OK
delegado 48: ;162;4.9;6.0;OK
delegado 49: ;147;6.0;6.0;OK
delegado 50: ;205;6.0;6.0;OK
delegado 51: ;163;6.0;7.8;OK
delegado 52: ;134;7.8;7.8;OK
delegado 53: ;155;7.8;7.8;OK
delegado 54: ;248;7.8;4.3;OK
delegado 55: ;156;4.3;4.3;OK
delegado 56: ;212;4.3;4.3;OK
delegado 57: ;149;4.3;5.7;OK
delegado 58: ;187;5.7;5.7;OK
delegado 59: ;191;5.7;5.7;OK
delegado 60: ;216;5.7;4.0;OK
delegado 61: ;171;4.0;4.0;OK
delegado 62: ;129;4.0;4.0;OK
delegado 63: ;147;4.0;8.7;OK
delegado 64: ;293;8.7;8.7;OK
delegado 65: ;140;8.7;3.0;OK
delegado 66: ;169;3.0;3.0;OK
delegado 67: ;204;3.0;3.0;OK
delegado 68: ;172;3.0;5.2;OK
delegado 69: ;228;5.2;5.2;OK
delegado 70: ;170;5.2;5.2;OK
delegado 71: ;122;5.2;4.5;OK
delegado 72: ;191;4.5;4.5;OK
delegado 73: ;154;4.5;4.5;OK
delegado 74: ;163;4.5;3.2;OK
delegado 75: ;130;3.2;3.2;OK
delegado 76: ;150;3.2;3.2;OK
delegado 77: ;200;3.2;4.7;OK
delegado 78: ;132;4.7;4.7;OK
delegado 79: ;164;4.7;4.7;OK
delegado 80: ;183;4.7;2.0;OK
delegado 81: ;119;2.0;2.0;OK
delegado 82: ;150;2.0;2.0;OK
delegado 83: ;211;2.0;4.1;OK
delegado 84: ;188;4.1;4.1;OK
delegado 85: ;174;4.1;4.1;OK
delegado 86: ;223;4.1;4.0;OK
delegado 87: ;157;4.0;4.0;OK
delegado 88: ;167;4.0;4.0;OK
delegado 89: ;144;4.0;6.2;OK
delegado 90: ;165;6.2;6.2;OK
delegado 91: ;165;6.2;6.2;OK
delegado 92: ;194;6.2;3.2;OK
delegado 93: ;208;3.2;3.2;OK
delegado 94: ;150;3.2;3.2;OK
delegado 95: ;143;3.2;7.2;OK
delegado 96: ;153;7.2;7.2;OK
delegado 97: ;166;7.2;7.2;OK
delegado 98: ;165;7.2;6.0;OK
delegado 99: ;193;6.0;6.0;OK
delegado 100: ;524;6.0;4.4;OK
delegado 101: ;646;4.4;1.7;OK
delegado 102: ;2453;1.7;0.3;OK
delegado 103: ;187;0.3;0.3;OK
delegado 104: ;128;0.3;0.3;OK
delegado 105: ;154;0.3;4.9;OK
delegado 106: ;175;4.9;4.9;OK
delegado 107: ;170;4.9;4.9;OK
delegado 108: ;225;4.9;4.1;OK
delegado 109: ;164;4.1;4.1;OK
delegado 110: ;169;4.1;4.1;OK
delegado 111: ;144;4.1;6.9;OK
delegado 112: ;177;6.9;6.9;OK
delegado 113: ;166;6.9;6.9;OK
