Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2010;48.9;31.6;OK
delegado 1: ;189;31.6;31.6;OK
delegado 2: ;246;31.6;31.6;OK
delegado 3: ;233;5.2;5.2;OK
delegado 4: ;181;5.2;5.2;OK
delegado 5: ;205;5.2;4.4;OK
delegado 6: ;178;4.4;4.4;OK
delegado 7: ;182;4.4;4.4;OK
delegado 8: ;210;4.4;4.0;OK
delegado 9: ;232;4.0;4.0;OK
delegado 10: ;196;4.0;4.0;OK
delegado 11: ;159;11.3;11.3;OK
delegado 12: ;218;11.3;11.3;OK
delegado 13: ;170;11.3;11.3;OK
delegado 14: ;229;11.3;11.3;OK
delegado 15: ;244;11.3;4.3;OK
delegado 16: ;257;4.3;4.3;OK
delegado 17: ;215;4.3;2.8;OK
delegado 18: ;195;2.8;2.8;OK
delegado 19: ;164;2.8;2.8;OK
delegado 20: ;205;2.8;2.9;OK
delegado 21: ;240;2.9;2.9;OK
delegado 22: ;280;2.9;4.7;OK
delegado 23: ;191;4.7;4.7;OK
delegado 24: ;190;4.7;4.7;OK
delegado 25: ;195;4.7;6.4;OK
delegado 26: ;217;6.4;6.4;OK
delegado 27: ;225;6.4;1.5;OK
delegado 28: ;176;1.5;1.5;OK
delegado 29: ;269;1.5;2.3;OK
delegado 30: ;159;2.3;2.3;OK
delegado 31: ;177;2.3;2.3;OK
delegado 32: ;208;2.3;3.1;OK
delegado 33: ;227;3.1;3.1;OK
delegado 34: ;168;3.1;3.1;OK
delegado 35: ;203;3.1;3.4;OK
delegado 36: ;177;3.4;3.4;OK
delegado 37: ;203;3.4;3.4;OK
delegado 38: ;186;3.4;2.3;OK
delegado 39: ;181;2.3;2.3;OK
delegado 40: ;222;2.3;2.3;OK
delegado 41: ;287;2.3;3.5;OK
delegado 42: ;216;3.5;3.5;OK
delegado 43: ;168;3.5;3.5;OK
delegado 44: ;277;3.5;2.6;OK
delegado 45: ;159;2.6;2.6;OK
delegado 46: ;203;2.6;2.6;OK
delegado 47: ;205;2.6;2.9;OK
delegado 48: ;249;2.9;2.9;OK
delegado 49: ;177;2.9;2.9;OK
delegado 50: ;188;2.9;3.9;OK
delegado 51: ;170;3.9;3.9;OK
delegado 52: ;196;3.9;3.9;OK
delegado 53: ;194;3.9;4.8;OK
delegado 54: ;194;4.8;4.8;OK
delegado 55: ;237;4.8;4.8;OK
delegado 56: ;243;7.7;7.7;OK
delegado 57: ;183;7.7;7.7;OK
delegado 58: ;200;7.7;3.3;OK
delegado 59: ;238;3.3;3.3;OK
delegado 60: ;256;3.3;0.7;OK
delegado 61: ;173;0.7;0.7;OK
delegado 62: ;218;0.7;0.7;OK
delegado 63: ;231;0.7;8.0;OK
delegado 64: ;181;8.0;8.0;OK
delegado 65: ;123;8.0;8.0;OK
delegado 66: ;221;8.0;5.6;OK
delegado 67: ;197;5.6;5.6;OK
delegado 68: ;160;5.6;5.6;OK
delegado 69: ;147;5.6;6.0;OK
delegado 70: ;187;6.0;6.0;OK
delegado 71: ;178;6.0;6.0;OK
delegado 72: ;162;6.0;2.5;OK
delegado 73: ;223;2.5;2.5;OK
delegado 74: ;144;2.5;2.5;OK
delegado 75: ;172;2.5;4.9;OK
delegado 76: ;138;4.9;4.9;OK
delegado 77: ;237;4.9;4.9;OK
delegado 78: ;210;4.9;4.0;OK
delegado 79: ;291;4.0;4.0;OK
delegado 80: ;159;4.0;3.0;OK
delegado 81: ;195;3.0;3.0;OK
delegado 82: ;164;3.0;3.0;OK
delegado 83: ;177;3.0;4.4;OK
delegado 84: ;181;4.4;4.4;OK
delegado 85: ;192;4.4;4.4;OK
delegado 86: ;250;4.4;8.2;OK
delegado 87: ;154;8.2;8.2;OK
delegado 88: ;298;8.2;3.8;OK
delegado 89: ;253;3.8;3.8;OK
delegado 90: ;173;3.8;3.8;OK
delegado 91: ;197;4.6;4.6;OK
delegado 92: ;168;4.6;4.6;OK
delegado 93: ;267;4.6;3.8;OK
delegado 94: ;242;3.8;3.8;OK
delegado 95: ;240;3.8;2.8;OK
delegado 96: ;191;2.8;2.8;OK
delegado 97: ;197;2.8;2.8;OK
delegado 98: ;172;2.8;4.8;OK
delegado 99: ;181;4.8;4.8;OK
delegado 100: ;196;4.8;4.8;OK
delegado 101: ;178;4.8;3.6;OK
delegado 102: ;197;3.6;3.6;OK
delegado 103: ;256;3.6;5.3;OK
delegado 104: ;195;5.3;5.3;OK
delegado 105: ;224;5.3;5.3;OK
delegado 106: ;191;5.3;3.9;OK
delegado 107: ;208;3.9;3.9;OK
delegado 108: ;187;3.9;3.9;OK
delegado 109: ;191;3.9;5.7;OK
delegado 110: ;156;5.7;5.7;OK
delegado 111: ;156;5.7;5.7;OK
delegado 112: ;127;5.7;8.2;OK
delegado 113: ;217;8.2;8.2;OK
delegado 114: ;194;8.2;8.2;OK
delegado 115: ;159;8.2;2.3;OK
delegado 116: ;185;2.3;2.3;OK
delegado 117: ;199;2.3;2.3;OK
delegado 118: ;186;2.3;5.3;OK
delegado 119: ;216;5.3;5.3;OK
delegado 120: ;218;5.3;5.3;OK
delegado 121: ;174;5.3;5.3;OK
delegado 122: ;186;5.3;5.3;OK
delegado 123: ;165;5.3;2.6;OK
delegado 124: ;155;2.6;2.6;OK
delegado 125: ;254;2.6;2.6;OK
delegado 126: ;204;2.6;2.2;OK
delegado 127: ;176;2.2;2.2;OK
delegado 128: ;201;2.2;2.2;OK
delegado 129: ;156;2.2;5.6;OK
delegado 130: ;287;5.6;5.6;OK
delegado 131: ;218;5.6;2.7;OK
delegado 132: ;203;2.7;2.7;OK
delegado 133: ;171;2.7;2.7;OK
delegado 134: ;168;2.7;4.3;OK
delegado 135: ;206;4.3;4.3;OK
delegado 136: ;213;4.3;4.3;OK
delegado 137: ;157;4.3;2.3;OK
delegado 138: ;256;2.3;2.3;OK
delegado 139: ;128;2.3;2.3;OK
delegado 140: ;212;2.3;4.6;OK
delegado 141: ;188;4.6;4.6;OK
delegado 142: ;165;4.6;4.6;OK
delegado 143: ;189;4.6;3.1;OK
delegado 144: ;158;3.1;3.1;OK
delegado 145: ;266;3.1;3.1;OK
delegado 146: ;176;3.1;3.1;OK
delegado 147: ;214;3.1;3.1;OK
delegado 148: ;182;3.1;2.4;OK
delegado 149: ;226;2.4;2.4;OK
delegado 150: ;213;2.4;2.4;OK
delegado 151: ;177;4.5;4.5;OK
delegado 152: ;297;4.5;2.2;OK
delegado 153: ;241;2.2;2.2;OK
delegado 154: ;168;2.2;2.2;OK
delegado 155: ;173;2.2;4.0;OK
delegado 156: ;269;4.0;4.0;OK
delegado 157: ;181;4.0;3.0;OK
delegado 158: ;176;3.0;3.0;OK
delegado 159: ;211;3.0;3.0;OK
delegado 160: ;162;3.0;1.8;OK
delegado 161: ;198;1.8;1.8;OK
delegado 162: ;266;1.8;3.7;OK
delegado 163: ;236;3.7;3.7;OK
delegado 164: ;206;3.7;3.7;OK
delegado 165: ;234;3.7;3.7;OK
delegado 166: ;258;3.7;3.6;OK
delegado 167: ;188;3.6;3.6;OK
delegado 168: ;170;3.6;3.6;OK
delegado 169: ;194;3.6;4.8;OK
delegado 170: ;199;4.8;4.8;OK
delegado 171: ;196;4.8;4.8;OK
delegado 172: ;223;4.8;2.7;OK
delegado 173: ;230;2.7;2.7;OK
delegado 174: ;212;2.7;2.7;OK
delegado 175: ;191;3.7;3.7;OK
delegado 176: ;181;3.7;3.7;OK
delegado 177: ;331;3.7;3.5;OK
delegado 178: ;241;3.5;3.5;OK
delegado 179: ;181;3.5;3.5;OK
delegado 180: ;187;3.5;1.1;OK
delegado 181: ;182;1.1;1.1;OK
delegado 182: ;188;1.1;1.1;OK
delegado 183: ;231;1.1;4.5;OK
delegado 184: ;207;4.5;4.5;OK
delegado 185: ;209;4.5;4.5;OK
delegado 186: ;252;6.2;6.2;OK
delegado 187: ;190;6.2;6.2;OK
delegado 188: ;163;3.8;3.8;OK
delegado 189: ;208;3.8;3.8;OK
delegado 190: ;146;3.8;1.9;OK
delegado 191: ;201;1.9;1.9;OK
delegado 192: ;160;1.9;1.9;OK
delegado 193: ;226;1.9;2.9;OK
delegado 194: ;229;2.9;2.9;OK
delegado 195: ;251;2.9;3.6;OK
delegado 196: ;230;3.6;3.6;OK
delegado 197: ;219;3.6;2.3;OK
delegado 198: ;614;2.3;0.6;OK
delegado 199: ;613;0.6;1.2;OK
delegado 200: ;897;1.2;0.8;OK
delegado 201: ;581;0.8;1.2;OK
delegado 202: ;236;1.2;1.2;OK
delegado 203: ;162;1.2;1.2;OK
delegado 204: ;219;1.2;1.1;OK
delegado 205: ;152;1.1;1.1;OK
delegado 206: ;196;1.1;1.1;OK
delegado 207: ;153;1.1;4.6;OK
delegado 208: ;156;4.6;4.6;OK
delegado 209: ;250;4.6;4.6;OK
delegado 210: ;157;4.6;2.4;OK
delegado 211: ;167;2.4;2.4;OK
delegado 212: ;198;2.4;2.4;OK
delegado 213: ;230;2.4;4.0;OK
delegado 214: ;209;4.0;4.0;OK
delegado 215: ;172;4.0;4.0;OK
delegado 216: ;201;4.0;3.5;OK
delegado 217: ;160;3.5;3.5;OK
delegado 218: ;249;3.5;3.5;OK
delegado 219: ;239;3.5;3.2;OK
delegado 220: ;187;3.2;3.2;OK
delegado 221: ;159;3.2;3.2;OK
delegado 222: ;153;3.2;3.3;OK
delegado 223: ;205;3.3;3.3;OK
delegado 224: ;191;3.3;3.3;OK
delegado 225: ;171;3.3;3.0;OK
delegado 226: ;177;3.0;3.0;OK
delegado 227: ;193;3.0;3.0;OK
delegado 228: ;200;3.0;3.5;OK
delegado 229: ;162;3.5;3.5;OK
delegado 230: ;195;3.5;3.5;OK
delegado 231: ;169;3.5;3.2;OK
delegado 232: ;227;3.2;3.2;OK
delegado 233: ;215;3.2;2.3;OK
delegado 234: ;234;2.3;2.3;OK
delegado 235: ;273;2.3;2.0;OK
delegado 236: ;176;2.0;2.0;OK
delegado 237: ;196;2.0;2.0;OK
delegado 238: ;166;2.0;3.7;OK
delegado 239: ;163;3.7;3.7;OK
delegado 240: ;177;3.7;3.7;OK
delegado 241: ;199;3.7;3.1;OK
delegado 242: ;225;3.1;3.1;OK
delegado 243: ;178;3.1;3.1;OK
delegado 244: ;227;3.1;2.7;OK
delegado 245: ;188;2.7;2.7;OK
delegado 246: ;228;2.7;2.7;OK
delegado 247: ;232;2.7;3.1;OK
delegado 248: ;196;3.1;3.1;OK
delegado 249: ;167;3.1;3.1;OK
delegado 250: ;206;3.1;2.3;OK
delegado 251: ;176;2.3;2.3;OK
delegado 252: ;175;2.3;2.3;OK
delegado 253: ;233;2.3;4.6;OK
delegado 254: ;234;4.6;4.6;OK
delegado 255: ;289;4.6;4.0;OK
delegado 256: ;229;4.0;4.0;OK
delegado 257: ;205;4.0;4.0;OK
delegado 258: ;251;4.5;4.5;OK
delegado 259: ;280;4.5;2.0;OK
delegado 260: ;216;2.0;2.0;OK
delegado 261: ;160;2.0;2.0;OK
delegado 262: ;224;2.0;2.8;OK
delegado 263: ;130;2.8;2.8;OK
delegado 264: ;211;2.8;2.8;OK
delegado 265: ;208;2.8;4.2;OK
delegado 266: ;214;4.2;4.2;OK
delegado 267: ;221;4.2;4.2;OK
delegado 268: ;112;3.0;3.0;OK
delegado 269: ;197;3.0;3.0;OK
delegado 270: ;168;3.0;5.0;OK
delegado 271: ;219;5.0;5.0;OK
delegado 272: ;176;5.0;5.0;OK
delegado 273: ;193;5.0;2.3;OK
delegado 274: ;127;2.3;2.3;OK
delegado 275: ;160;2.3;2.3;OK
delegado 276: ;158;2.3;2.9;OK
delegado 277: ;171;2.9;2.9;OK
delegado 278: ;178;2.9;2.9;OK
delegado 279: ;186;2.9;6.3;OK
delegado 280: ;122;6.3;6.3;OK
delegado 281: ;200;6.3;6.3;OK
delegado 282: ;181;6.3;4.6;OK
delegado 283: ;178;4.6;4.6;OK
delegado 284: ;167;4.6;4.6;OK
delegado 285: ;189;4.6;4.4;OK
delegado 286: ;208;4.4;4.4;OK
delegado 287: ;195;4.4;4.4;OK
delegado 288: ;197;4.4;3.3;OK
delegado 289: ;148;3.3;3.3;OK
delegado 290: ;178;3.3;3.3;OK
delegado 291: ;160;3.3;4.7;OK
delegado 292: ;218;4.7;4.7;OK
delegado 293: ;199;4.7;4.7;OK
delegado 294: ;183;4.7;2.8;OK
delegado 295: ;188;2.8;2.8;OK
delegado 296: ;185;2.8;2.8;OK
delegado 297: ;228;2.8;3.9;OK
delegado 298: ;182;3.9;3.9;OK
delegado 299: ;193;3.9;3.9;OK
delegado 300: ;206;3.9;3.5;OK
delegado 301: ;189;3.5;3.5;OK
delegado 302: ;217;3.5;3.5;OK
delegado 303: ;204;3.5;2.8;OK
delegado 304: ;128;2.8;2.8;OK
delegado 305: ;115;2.8;2.8;OK
delegado 306: ;156;2.8;2.8;OK
delegado 307: ;117;2.8;4.9;OK
delegado 308: ;114;4.9;4.9;OK
delegado 309: ;229;4.9;4.9;OK
delegado 310: ;242;4.9;3.4;OK
delegado 311: ;196;3.4;3.4;OK
delegado 312: ;237;3.4;3.4;OK
delegado 313: ;175;3.8;3.8;OK
delegado 314: ;168;3.8;3.8;OK
delegado 315: ;207;3.8;3.8;OK
delegado 316: ;259;3.8;3.8;OK
delegado 317: ;166;3.8;3.8;OK
delegado 318: ;243;3.8;2.5;OK
delegado 319: ;202;2.5;2.5;OK
delegado 320: ;215;2.5;2.5;OK
delegado 321: ;158;2.5;2.3;OK
delegado 322: ;243;2.3;2.3;OK
delegado 323: ;175;2.3;2.3;OK
delegado 324: ;214;2.3;3.8;OK
delegado 325: ;227;3.8;3.8;OK
delegado 326: ;182;3.8;3.8;OK
delegado 327: ;197;3.8;2.8;OK
delegado 328: ;189;2.8;2.8;OK
delegado 329: ;168;2.8;2.8;OK
delegado 330: ;136;2.8;4.7;OK
delegado 331: ;119;4.7;4.7;OK
delegado 332: ;155;4.7;4.7;OK
delegado 333: ;154;4.7;7.6;OK
delegado 334: ;181;7.6;7.6;OK
delegado 335: ;159;7.6;7.6;OK
delegado 336: ;244;7.6;4.6;OK
delegado 337: ;207;4.6;4.6;OK
delegado 338: ;169;4.6;4.6;OK
