Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1973;55.9;32.0;OK
delegado 1: ;258;32.0;32.0;OK
delegado 2: ;249;32.0;9.5;OK
delegado 3: ;148;9.5;9.5;OK
delegado 4: ;200;9.5;9.5;OK
delegado 5: ;173;9.5;7.6;OK
delegado 6: ;241;7.6;7.6;OK
delegado 7: ;373;7.6;2.8;OK
delegado 8: ;235;2.8;2.8;OK
delegado 9: ;213;2.8;3.8;OK
delegado 10: ;285;3.8;3.8;OK
delegado 11: ;220;3.8;2.7;OK
delegado 12: ;302;2.7;2.7;OK
delegado 13: ;303;2.7;4.6;OK
delegado 14: ;250;4.6;4.6;OK
delegado 15: ;180;4.6;4.6;OK
delegado 16: ;335;3.8;3.8;OK
delegado 17: ;191;3.8;3.4;OK
delegado 18: ;168;3.4;3.4;OK
delegado 19: ;201;3.4;3.4;OK
delegado 20: ;255;3.4;2.7;OK
delegado 21: ;162;2.7;2.7;OK
delegado 22: ;229;2.7;2.7;OK
delegado 23: ;162;2.7;3.6;OK
delegado 24: ;138;3.6;3.6;OK
delegado 25: ;204;3.6;3.6;OK
delegado 26: ;212;3.6;3.6;OK
delegado 27: ;207;3.6;3.6;OK
delegado 28: ;281;3.6;2.8;OK
delegado 29: ;166;2.8;2.8;OK
delegado 30: ;188;2.8;2.8;OK
delegado 31: ;153;2.8;4.6;OK
delegado 32: ;230;4.6;4.6;OK
delegado 33: ;165;4.6;4.6;OK
delegado 34: ;224;4.6;2.7;OK
delegado 35: ;165;2.7;2.7;OK
delegado 36: ;179;2.7;2.7;OK
delegado 37: ;182;2.7;4.4;OK
delegado 38: ;171;4.4;4.4;OK
delegado 39: ;169;4.4;4.4;OK
delegado 40: ;231;4.4;4.1;OK
delegado 41: ;206;4.1;4.1;OK
delegado 42: ;242;4.1;3.8;OK
delegado 43: ;146;3.8;3.8;OK
delegado 44: ;166;3.8;3.8;OK
delegado 45: ;228;3.8;6.7;OK
delegado 46: ;194;6.7;6.7;OK
delegado 47: ;198;6.7;6.7;OK
delegado 48: ;261;6.7;3.1;OK
delegado 49: ;186;3.1;3.1;OK
delegado 50: ;268;3.1;5.3;OK
delegado 51: ;191;5.3;5.3;OK
delegado 52: ;167;5.3;5.3;OK
delegado 53: ;260;5.3;6.6;OK
delegado 54: ;174;6.6;6.6;OK
delegado 55: ;184;6.6;6.6;OK
delegado 56: ;195;6.6;4.9;OK
delegado 57: ;160;4.9;4.9;OK
delegado 58: ;188;4.9;4.9;OK
delegado 59: ;287;4.9;2.6;OK
delegado 60: ;203;2.6;2.6;OK
delegado 61: ;228;2.6;2.6;OK
delegado 62: ;186;6.9;6.9;OK
delegado 63: ;157;6.9;6.9;OK
delegado 64: ;168;6.9;4.0;OK
delegado 65: ;142;4.0;4.0;OK
delegado 66: ;200;4.0;4.0;OK
delegado 67: ;174;4.0;3.8;OK
delegado 68: ;167;3.8;3.8;OK
delegado 69: ;183;3.8;3.8;OK
delegado 70: ;176;3.8;5.1;OK
delegado 71: ;167;5.1;5.1;OK
delegado 72: ;289;5.1;3.0;OK
delegado 73: ;168;3.0;3.0;OK
delegado 74: ;221;3.0;3.0;OK
delegado 75: ;126;3.0;4.5;OK
delegado 76: ;204;4.5;4.5;OK
delegado 77: ;197;4.5;4.5;OK
delegado 78: ;216;4.5;2.7;OK
delegado 79: ;251;2.7;2.7;OK
delegado 80: ;203;2.7;3.8;OK
delegado 81: ;139;3.8;3.8;OK
delegado 82: ;252;3.8;3.8;OK
delegado 83: ;237;3.8;2.7;OK
delegado 84: ;176;2.7;2.7;OK
delegado 85: ;212;2.7;2.7;OK
delegado 86: ;147;2.7;4.4;OK
delegado 87: ;187;4.4;4.4;OK
delegado 88: ;195;4.4;4.4;OK
delegado 89: ;231;4.4;3.3;OK
delegado 90: ;200;3.3;3.3;OK
delegado 91: ;187;3.3;3.3;OK
delegado 92: ;222;3.3;2.2;OK
delegado 93: ;185;2.2;2.2;OK
delegado 94: ;167;2.2;2.2;OK
delegado 95: ;205;2.2;4.2;OK
delegado 96: ;176;4.2;4.2;OK
delegado 97: ;191;4.2;4.2;OK
delegado 98: ;182;4.2;4.9;OK
delegado 99: ;184;4.9;4.9;OK
delegado 100: ;134;4.9;4.9;OK
delegado 101: ;167;4.9;5.4;OK
delegado 102: ;156;5.4;5.4;OK
delegado 103: ;168;5.4;5.4;OK
delegado 104: ;186;5.4;3.9;OK
delegado 105: ;229;3.9;3.9;OK
delegado 106: ;170;3.9;3.9;OK
delegado 107: ;183;3.9;5.8;OK
delegado 108: ;170;5.8;5.8;OK
delegado 109: ;189;5.8;5.8;OK
delegado 110: ;214;5.8;2.9;OK
delegado 111: ;135;2.9;2.9;OK
delegado 112: ;205;2.9;2.9;OK
delegado 113: ;198;2.9;7.4;OK
delegado 114: ;227;7.4;7.4;OK
delegado 115: ;158;7.4;7.4;OK
delegado 116: ;189;7.4;5.9;OK
delegado 117: ;254;5.9;5.9;OK
delegado 118: ;192;5.9;3.0;OK
delegado 119: ;195;3.0;3.0;OK
delegado 120: ;189;3.0;3.0;OK
delegado 121: ;200;3.0;4.6;OK
delegado 122: ;205;4.6;4.6;OK
delegado 123: ;252;4.6;1.5;OK
