Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2008;26.0;32.0;OK
delegado 1: ;194;32.0;32.0;OK
delegado 2: ;359;32.0;6.3;OK
delegado 3: ;204;6.3;6.3;OK
delegado 4: ;145;6.3;6.3;OK
delegado 5: ;224;6.3;7.6;OK
delegado 6: ;197;7.6;7.6;OK
delegado 7: ;191;7.6;7.6;OK
delegado 8: ;200;7.6;4.5;OK
delegado 9: ;304;4.5;4.5;OK
delegado 10: ;251;4.5;3.1;OK
delegado 11: ;196;3.1;3.1;OK
delegado 12: ;281;3.1;3.6;OK
delegado 13: ;175;3.6;3.6;OK
delegado 14: ;261;3.6;3.6;OK
delegado 15: ;235;4.5;4.5;OK
delegado 16: ;201;4.5;4.5;OK
delegado 17: ;170;4.5;5.2;OK
delegado 18: ;258;5.2;5.2;OK
delegado 19: ;171;5.2;4.6;OK
delegado 20: ;184;4.6;4.6;OK
delegado 21: ;232;4.6;4.6;OK
delegado 22: ;218;4.6;4.8;OK
delegado 23: ;214;4.8;4.8;OK
delegado 24: ;220;4.8;3.0;OK
delegado 25: ;254;3.0;3.0;OK
delegado 26: ;164;3.0;3.0;OK
delegado 27: ;249;3.0;1.0;OK
delegado 28: ;144;1.0;1.0;OK
delegado 29: ;226;1.0;1.0;OK
delegado 30: ;166;1.0;2.5;OK
delegado 31: ;234;2.5;2.5;OK
delegado 32: ;167;2.5;2.5;OK
delegado 33: ;248;2.5;2.6;OK
delegado 34: ;198;2.6;2.6;OK
delegado 35: ;192;2.6;2.6;OK
delegado 36: ;266;2.6;2.1;OK
delegado 37: ;195;2.1;2.1;OK
delegado 38: ;221;2.1;2.1;OK
delegado 39: ;189;2.1;2.8;OK
delegado 40: ;210;2.8;2.8;OK
delegado 41: ;247;2.8;2.2;OK
delegado 42: ;218;2.2;2.2;OK
delegado 43: ;192;2.2;2.2;OK
delegado 44: ;215;2.2;2.2;OK
delegado 45: ;176;2.2;2.2;OK
delegado 46: ;177;2.2;2.2;OK
delegado 47: ;182;2.2;6.8;OK
delegado 48: ;175;6.8;6.8;OK
delegado 49: ;226;6.8;6.8;OK
delegado 50: ;177;6.8;4.1;OK
delegado 51: ;180;4.1;4.1;OK
delegado 52: ;207;4.1;4.1;OK
delegado 53: ;175;4.1;7.2;OK
delegado 54: ;228;7.2;7.2;OK
delegado 55: ;247;7.2;5.1;OK
delegado 56: ;266;5.1;5.1;OK
delegado 57: ;181;5.1;3.8;OK
delegado 58: ;203;3.8;3.8;OK
delegado 59: ;205;3.8;3.8;OK
delegado 60: ;199;3.8;5.6;OK
delegado 61: ;305;5.6;5.6;OK
delegado 62: ;196;5.6;4.8;OK
delegado 63: ;209;4.8;4.8;OK
delegado 64: ;168;4.8;4.8;OK
delegado 65: ;213;4.8;4.6;OK
delegado 66: ;167;4.6;4.6;OK
delegado 67: ;231;4.6;4.6;OK
delegado 68: ;195;4.6;4.6;OK
delegado 69: ;235;4.6;4.6;OK
delegado 70: ;198;4.6;4.6;OK
delegado 71: ;157;3.8;3.8;OK
delegado 72: ;219;3.8;3.8;OK
delegado 73: ;148;3.8;3.2;OK
delegado 74: ;176;3.2;3.2;OK
delegado 75: ;210;3.2;3.2;OK
delegado 76: ;226;3.2;3.3;OK
delegado 77: ;330;3.3;3.3;OK
delegado 78: ;185;3.3;3.4;OK
delegado 79: ;221;3.4;3.4;OK
delegado 80: ;345;3.4;1.8;OK
delegado 81: ;241;1.8;1.8;OK
delegado 82: ;159;1.8;1.8;OK
delegado 83: ;282;1.8;2.0;OK
delegado 84: ;175;2.0;2.0;OK
delegado 85: ;205;2.0;2.0;OK
delegado 86: ;212;2.0;5.1;OK
delegado 87: ;175;5.1;5.1;OK
delegado 88: ;219;5.1;5.1;OK
delegado 89: ;188;5.1;5.8;OK
delegado 90: ;187;5.8;5.8;OK
delegado 91: ;173;5.8;5.8;OK
delegado 92: ;202;5.8;4.2;OK
delegado 93: ;242;4.2;4.2;OK
delegado 94: ;187;4.2;4.2;OK
delegado 95: ;226;4.6;4.6;OK
delegado 96: ;204;4.6;4.6;OK
delegado 97: ;170;4.6;3.4;OK
delegado 98: ;203;3.4;3.4;OK
delegado 99: ;226;3.4;3.4;OK
delegado 100: ;184;3.8;3.8;OK
delegado 101: ;196;3.8;3.8;OK
delegado 102: ;189;3.8;3.7;OK
delegado 103: ;184;3.7;3.7;OK
delegado 104: ;253;3.7;3.7;OK
delegado 105: ;198;1.5;1.5;OK
delegado 106: ;187;1.5;1.5;OK
delegado 107: ;227;1.5;9.2;OK
delegado 108: ;217;9.2;9.2;OK
delegado 109: ;250;9.2;2.9;OK
delegado 110: ;179;2.9;2.9;OK
delegado 111: ;137;2.9;2.9;OK
delegado 112: ;155;2.9;4.9;OK
delegado 113: ;131;4.9;4.9;OK
delegado 114: ;272;4.9;4.9;OK
delegado 115: ;205;4.9;3.3;OK
delegado 116: ;257;3.3;3.3;OK
delegado 117: ;208;3.3;4.5;OK
delegado 118: ;164;4.5;4.5;OK
delegado 119: ;250;4.5;4.5;OK
delegado 120: ;176;4.5;4.0;OK
delegado 121: ;228;4.0;4.0;OK
delegado 122: ;227;4.0;3.8;OK
delegado 123: ;194;3.8;3.8;OK
delegado 124: ;219;3.8;3.8;OK
delegado 125: ;288;3.8;2.4;OK
delegado 126: ;180;2.4;2.4;OK
delegado 127: ;223;2.4;2.4;OK
delegado 128: ;169;2.4;6.4;OK
delegado 129: ;223;6.4;6.4;OK
delegado 130: ;238;6.4;3.0;OK
delegado 131: ;192;3.0;3.0;OK
delegado 132: ;166;3.0;3.0;OK
delegado 133: ;175;3.0;2.5;OK
delegado 134: ;279;2.5;2.5;OK
delegado 135: ;147;2.5;2.5;OK
delegado 136: ;156;4.6;4.6;OK
delegado 137: ;312;4.6;4.5;OK
delegado 138: ;179;4.5;4.5;OK
delegado 139: ;161;4.5;4.5;OK
delegado 140: ;194;4.5;3.7;OK
delegado 141: ;176;3.7;3.7;OK
delegado 142: ;249;3.7;3.7;OK
delegado 143: ;190;3.7;2.7;OK
delegado 144: ;188;2.7;2.7;OK
delegado 145: ;186;2.7;2.7;OK
delegado 146: ;259;2.7;1.6;OK
delegado 147: ;245;1.6;1.6;OK
delegado 148: ;210;1.6;3.8;OK
delegado 149: ;197;3.8;3.8;OK
delegado 150: ;156;3.8;3.8;OK
delegado 151: ;182;3.8;3.7;OK
delegado 152: ;196;3.7;3.7;OK
delegado 153: ;187;3.7;3.7;OK
delegado 154: ;131;3.7;3.9;OK
delegado 155: ;209;3.9;3.9;OK
delegado 156: ;185;3.9;3.9;OK
delegado 157: ;170;3.9;3.0;OK
delegado 158: ;198;3.0;3.0;OK
delegado 159: ;172;3.0;3.0;OK
delegado 160: ;179;3.0;3.6;OK
delegado 161: ;205;3.6;3.6;OK
delegado 162: ;165;3.6;3.6;OK
delegado 163: ;173;3.6;3.7;OK
delegado 164: ;165;3.7;3.7;OK
delegado 165: ;211;3.7;3.7;OK
delegado 166: ;188;3.7;4.2;OK
delegado 167: ;195;4.2;4.2;OK
delegado 168: ;196;4.2;4.2;OK
delegado 169: ;207;4.2;2.2;OK
delegado 170: ;162;2.2;2.2;OK
delegado 171: ;164;2.2;2.2;OK
delegado 172: ;190;2.2;4.5;OK
delegado 173: ;166;4.5;4.5;OK
delegado 174: ;219;4.5;4.5;OK
delegado 175: ;158;4.5;2.4;OK
delegado 176: ;155;2.4;2.4;OK
delegado 177: ;179;2.4;2.4;OK
delegado 178: ;149;2.4;4.1;OK
delegado 179: ;171;4.1;4.1;OK
delegado 180: ;213;4.1;4.1;OK
delegado 181: ;210;4.1;4.6;OK
delegado 182: ;207;4.6;4.6;OK
delegado 183: ;285;4.6;3.5;OK
delegado 184: ;235;3.5;3.5;OK
delegado 185: ;205;3.5;3.5;OK
delegado 186: ;213;4.5;4.5;OK
delegado 187: ;225;4.5;4.5;OK
delegado 188: ;162;4.5;1.7;OK
delegado 189: ;185;1.7;1.7;OK
delegado 190: ;144;1.7;1.7;OK
delegado 191: ;216;1.7;3.0;OK
delegado 192: ;201;3.0;3.0;OK
delegado 193: ;185;3.0;3.0;OK
delegado 194: ;193;3.0;3.5;OK
delegado 195: ;198;3.5;3.5;OK
delegado 196: ;176;3.5;3.5;OK
delegado 197: ;195;3.5;2.9;OK
delegado 198: ;203;2.9;2.9;OK
delegado 199: ;154;2.9;2.9;OK
delegado 200: ;194;2.9;3.7;OK
delegado 201: ;264;3.7;3.7;OK
