Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1956;26.0;34.5;OK
delegado 1: ;205;34.5;34.5;OK
delegado 2: ;287;34.5;2.7;OK
delegado 3: ;196;2.7;2.7;OK
delegado 4: ;246;2.7;8.4;OK
delegado 5: ;202;8.4;8.4;OK
delegado 6: ;266;8.4;6.6;OK
delegado 7: ;172;6.6;6.6;OK
delegado 8: ;216;6.6;6.6;OK
delegado 9: ;179;6.6;10.3;OK
delegado 10: ;157;10.3;10.3;OK
delegado 11: ;189;10.3;10.3;OK
delegado 12: ;271;10.3;5.5;OK
delegado 13: ;249;5.5;5.5;OK
delegado 14: ;158;5.5;5.5;OK
delegado 15: ;161;5.5;5.3;OK
delegado 16: ;227;5.3;5.3;OK
delegado 17: ;179;5.3;5.3;OK
delegado 18: ;210;5.3;4.9;OK
delegado 19: ;155;4.9;4.9;OK
delegado 20: ;172;4.9;4.9;OK
delegado 21: ;219;4.9;4.9;OK
delegado 22: ;175;4.9;4.9;OK
delegado 23: ;207;4.9;4.9;OK
delegado 24: ;209;4.9;5.7;OK
delegado 25: ;162;5.7;5.7;OK
delegado 26: ;224;5.7;5.7;OK
delegado 27: ;227;5.7;2.7;OK
delegado 28: ;247;2.7;2.7;OK
delegado 29: ;184;2.7;2.7;OK
delegado 30: ;202;2.2;2.2;OK
delegado 31: ;169;2.2;2.2;OK
delegado 32: ;213;2.2;2.3;OK
delegado 33: ;218;2.3;2.3;OK
delegado 34: ;193;2.3;2.3;OK
delegado 35: ;246;2.3;2.6;OK
delegado 36: ;194;2.6;2.6;OK
delegado 37: ;221;2.6;2.6;OK
delegado 38: ;246;2.6;2.0;OK
delegado 39: ;171;2.0;2.0;OK
delegado 40: ;159;2.0;2.0;OK
delegado 41: ;164;2.0;6.0;OK
delegado 42: ;194;6.0;6.0;OK
delegado 43: ;170;6.0;6.0;OK
delegado 44: ;236;6.0;2.8;OK
delegado 45: ;207;2.8;2.8;OK
delegado 46: ;185;2.8;2.8;OK
delegado 47: ;179;2.8;3.5;OK
delegado 48: ;212;3.5;3.5;OK
delegado 49: ;225;3.5;3.5;OK
delegado 50: ;172;3.0;3.0;OK
delegado 51: ;211;3.0;3.0;OK
delegado 52: ;290;3.0;6.2;OK
delegado 53: ;190;6.2;6.2;OK
delegado 54: ;249;6.2;6.2;OK
delegado 55: ;229;3.8;3.8;OK
delegado 56: ;162;3.8;3.8;OK
delegado 57: ;179;3.8;1.2;OK
delegado 58: ;287;1.2;1.2;OK
delegado 59: ;165;1.2;5.3;OK
delegado 60: ;211;5.3;5.3;OK
delegado 61: ;223;5.3;12.9;OK
delegado 62: ;212;12.9;12.9;OK
delegado 63: ;186;12.9;12.9;OK
delegado 64: ;162;12.9;6.0;OK
delegado 65: ;158;6.0;6.0;OK
delegado 66: ;231;6.0;6.0;OK
delegado 67: ;174;6.0;4.2;OK
delegado 68: ;165;4.2;4.2;OK
delegado 69: ;176;4.2;4.2;OK
delegado 70: ;223;4.2;4.1;OK
delegado 71: ;197;4.1;4.1;OK
delegado 72: ;209;4.1;4.1;OK
delegado 73: ;185;4.1;3.4;OK
delegado 74: ;127;3.4;3.4;OK
delegado 75: ;196;3.4;3.4;OK
delegado 76: ;152;3.4;6.2;OK
delegado 77: ;252;6.2;6.2;OK
delegado 78: ;209;6.2;3.7;OK
delegado 79: ;210;3.7;3.7;OK
delegado 80: ;184;3.7;3.7;OK
